id,Date,Time,latitude,longitude,districts,subdistrict
672,2/5/2021,13,-6.126969538,106.7526426,Jakarta_Utara,Penjaringan
673,6/3/2021,2,-6.129259964,106.7528492,Jakarta_Utara,Penjaringan
674,11/2/2021,23,-6.129561202,106.7526501,Jakarta_Utara,Penjaringan
675,2/25/2021,15,-6.151524108,106.8717334,Jakarta_Utara,Tanjung_Priok
676,12/4/2021,7,-6.151476258,106.8717437,Jakarta_Utara,Tanjung_Priok
677,5/25/2021,18,-6.151543049,106.8717421,Jakarta_Utara,Tanjung_Priok
678,9/13/2021,1,-6.15153828,106.8717322,Jakarta_Utara,Tanjung_Priok
679,1/21/2021,8,-6.151528695,106.8717522,Jakarta_Utara,Tanjung_Priok
680,4/22/2021,11,-6.151505215,106.8717434,Jakarta_Utara,Tanjung_Priok
681,4/22/2021,0,-6.151509105,106.8717303,Jakarta_Utara,Tanjung_Priok
682,1/8/2021,3,-6.151510992,106.8717414,Jakarta_Utara,Tanjung_Priok
683,10/23/2021,12,-6.151503128,106.871743,Jakarta_Utara,Tanjung_Priok
684,12/1/2021,12,-6.145746336,106.8747231,Jakarta_Utara,Tanjung_Priok
685,1/2/2021,12,-6.146859919,106.8745982,Jakarta_Utara,Tanjung_Priok
686,7/24/2021,15,-6.146523774,106.8747882,Jakarta_Utara,Tanjung_Priok
687,11/6/2021,0,-6.146180276,106.8747457,Jakarta_Utara,Tanjung_Priok
688,7/14/2021,15,-6.145796312,106.8746636,Jakarta_Utara,Tanjung_Priok
689,7/13/2021,19,-6.146870916,106.874869,Jakarta_Utara,Tanjung_Priok
690,7/13/2021,12,-6.145882228,106.8745075,Jakarta_Utara,Tanjung_Priok
691,3/5/2021,14,-6.146949075,106.8746229,Jakarta_Utara,Tanjung_Priok
692,10/23/2021,0,-6.14633759,106.8746392,Jakarta_Utara,Tanjung_Priok
693,9/3/2021,13,-6.145867864,106.8692666,Jakarta_Utara,Tanjung_Priok
694,6/14/2021,6,-6.146343703,106.8704315,Jakarta_Utara,Tanjung_Priok
695,2/27/2021,19,-6.14584534,106.8718531,Jakarta_Utara,Tanjung_Priok
696,9/19/2021,8,-6.146594562,106.8734255,Jakarta_Utara,Tanjung_Priok
697,6/11/2021,3,-6.146529553,106.8697184,Jakarta_Utara,Tanjung_Priok
698,12/5/2021,14,-6.146217061,106.8740355,Jakarta_Utara,Tanjung_Priok
699,2/12/2021,21,-6.146483352,106.8696908,Jakarta_Utara,Tanjung_Priok
700,7/31/2021,19,-6.14628189,106.8748227,Jakarta_Utara,Tanjung_Priok
701,12/5/2021,17,-6.146325677,106.870325,Jakarta_Utara,Tanjung_Priok
702,4/30/2021,5,-6.146485179,106.8719563,Jakarta_Utara,Tanjung_Priok
703,4/7/2021,14,-6.138229428,106.876848,Jakarta_Utara,Tanjung_Priok
704,10/10/2021,12,-6.138218656,106.8768779,Jakarta_Utara,Tanjung_Priok
705,9/24/2021,12,-6.138194326,106.8768424,Jakarta_Utara,Tanjung_Priok
706,11/5/2021,2,-6.13814134,106.8768371,Jakarta_Utara,Tanjung_Priok
707,8/12/2021,11,-6.138150548,106.8769078,Jakarta_Utara,Tanjung_Priok
708,1/24/2021,12,-6.138199333,106.8768206,Jakarta_Utara,Tanjung_Priok
709,9/13/2021,19,-6.138167998,106.8768348,Jakarta_Utara,Tanjung_Priok
710,9/7/2021,19,-6.138127007,106.8768255,Jakarta_Utara,Tanjung_Priok
711,6/22/2021,14,-6.13823552,106.8769723,Jakarta_Utara,Tanjung_Priok
712,5/11/2021,21,-6.138188501,106.8769752,Jakarta_Utara,Tanjung_Priok
713,8/27/2021,3,-6.127342436,106.8651101,Jakarta_Utara,Tanjung_Priok
714,4/26/2021,15,-6.127070506,106.8652239,Jakarta_Utara,Tanjung_Priok
715,5/28/2021,14,-6.126607935,106.8648041,Jakarta_Utara,Tanjung_Priok
716,1/7/2021,0,-6.126712725,106.865074,Jakarta_Utara,Tanjung_Priok
717,8/4/2021,1,-6.126548979,106.8636984,Jakarta_Utara,Tanjung_Priok
718,10/7/2021,15,-6.126768795,106.8634815,Jakarta_Utara,Tanjung_Priok
719,9/12/2021,16,-6.126842507,106.8638793,Jakarta_Utara,Tanjung_Priok
720,6/11/2021,8,-6.127299837,106.848777,Jakarta_Utara,Tanjung_Priok
721,6/4/2021,1,-6.127313845,106.849178,Jakarta_Utara,Tanjung_Priok
722,2/21/2021,1,-6.127424821,106.8488487,Jakarta_Utara,Tanjung_Priok
723,3/15/2021,22,-6.127327607,106.8485461,Jakarta_Utara,Tanjung_Priok
724,6/6/2021,17,-6.127437061,106.8492032,Jakarta_Utara,Tanjung_Priok
725,11/29/2021,3,-6.119372058,106.8660645,Jakarta_Utara,Tanjung_Priok
726,1/15/2021,1,-6.119969015,106.8657271,Jakarta_Utara,Tanjung_Priok
727,3/20/2021,19,-6.120117545,106.8672278,Jakarta_Utara,Tanjung_Priok
728,10/13/2021,11,-6.120160593,106.8661688,Jakarta_Utara,Tanjung_Priok
729,11/26/2021,9,-6.119259472,106.8672136,Jakarta_Utara,Tanjung_Priok
730,5/6/2021,13,-6.119547576,106.8672937,Jakarta_Utara,Tanjung_Priok
731,11/27/2021,3,-6.119168262,106.8668367,Jakarta_Utara,Tanjung_Priok
732,11/17/2021,15,-6.119435837,106.8657455,Jakarta_Utara,Tanjung_Priok
733,5/1/2021,14,-6.119542033,106.8663972,Jakarta_Utara,Tanjung_Priok
734,12/18/2021,1,-6.119167292,106.8661206,Jakarta_Utara,Tanjung_Priok
735,5/30/2021,1,-6.106624942,106.8837215,Jakarta_Utara,Tanjung_Priok
736,12/19/2021,2,-6.106770275,106.8836202,Jakarta_Utara,Tanjung_Priok
737,4/14/2021,11,-6.106529276,106.8836305,Jakarta_Utara,Tanjung_Priok
738,5/30/2021,7,-6.106622892,106.8835985,Jakarta_Utara,Tanjung_Priok
739,8/5/2021,3,-6.10637345,106.8835834,Jakarta_Utara,Tanjung_Priok
740,7/6/2021,23,-6.106777323,106.8836137,Jakarta_Utara,Tanjung_Priok
741,3/15/2021,21,-6.106583125,106.8837415,Jakarta_Utara,Tanjung_Priok
742,2/2/2021,4,-6.10633827,106.883682,Jakarta_Utara,Tanjung_Priok
743,2/8/2021,0,-6.151513719,106.8717518,Jakarta_Utara,Tanjung_Priok
744,4/17/2021,2,-6.151499882,106.8717295,Jakarta_Utara,Tanjung_Priok
745,12/15/2021,14,-6.151477994,106.8717363,Jakarta_Utara,Tanjung_Priok
746,9/22/2021,18,-6.151481408,106.8717577,Jakarta_Utara,Tanjung_Priok
747,5/20/2021,17,-6.151501344,106.8717579,Jakarta_Utara,Tanjung_Priok
748,4/19/2021,19,-6.151482554,106.8717586,Jakarta_Utara,Tanjung_Priok
749,6/14/2021,19,-6.151521799,106.8717392,Jakarta_Utara,Tanjung_Priok
750,2/4/2021,1,-6.151482088,106.8717399,Jakarta_Utara,Tanjung_Priok
751,3/20/2021,18,-6.151549788,106.8717286,Jakarta_Utara,Tanjung_Priok
752,2/25/2021,10,-6.151538245,106.8717311,Jakarta_Utara,Tanjung_Priok
753,9/7/2021,20,-6.15151168,106.8717471,Jakarta_Utara,Tanjung_Priok
754,2/24/2021,22,-6.151494967,106.8717391,Jakarta_Utara,Tanjung_Priok
755,1/1/2021,19,-6.204549544,106.964591,Jakarta_Timur,Cakung
756,6/16/2021,13,-6.203811788,106.9623307,Jakarta_Timur,Cakung
757,12/8/2021,23,-6.201298876,106.9645853,Jakarta_Timur,Cakung
758,9/9/2021,8,-6.202712218,106.9626924,Jakarta_Timur,Cakung
759,8/22/2021,6,-6.202007933,106.9622831,Jakarta_Timur,Cakung
760,7/17/2021,12,-6.201506234,106.9624062,Jakarta_Timur,Cakung
761,3/26/2021,1,-6.202232034,106.9651232,Jakarta_Timur,Cakung
762,10/17/2021,2,-6.200797851,106.9642638,Jakarta_Timur,Cakung
763,9/3/2021,1,-6.209892681,106.9531693,Jakarta_Timur,Cakung
764,10/25/2021,5,-6.2099631,106.9531136,Jakarta_Timur,Cakung
765,8/10/2021,0,-6.209734374,106.9530701,Jakarta_Timur,Cakung
766,4/15/2021,14,-6.209866856,106.9526599,Jakarta_Timur,Cakung
767,9/27/2021,5,-6.209474657,106.9529149,Jakarta_Timur,Cakung
768,10/24/2021,10,-6.210290784,106.9530244,Jakarta_Timur,Cakung
769,10/25/2021,22,-6.21028001,106.9531054,Jakarta_Timur,Cakung
770,4/10/2021,11,-6.210301372,106.9527575,Jakarta_Timur,Cakung
771,10/24/2021,23,-6.209565782,106.9526599,Jakarta_Timur,Cakung
772,5/31/2021,22,-6.186143875,106.9525496,Jakarta_Timur,Cakung
773,8/11/2021,8,-6.186304854,106.9519695,Jakarta_Timur,Cakung
774,9/29/2021,18,-6.186337979,106.953477,Jakarta_Timur,Cakung
775,2/22/2021,2,-6.185990976,106.9518134,Jakarta_Timur,Cakung
776,3/23/2021,12,-6.186349732,106.9528768,Jakarta_Timur,Cakung
777,10/6/2021,12,-6.186049189,106.9520254,Jakarta_Timur,Cakung
778,4/5/2021,15,-6.186219037,106.9523039,Jakarta_Timur,Cakung
779,9/4/2021,23,-6.186093968,106.9532994,Jakarta_Timur,Cakung
780,1/8/2021,20,-6.186105624,106.953643,Jakarta_Timur,Cakung
781,4/3/2021,10,-6.171023358,106.9442933,Jakarta_Timur,Cakung
782,11/3/2021,3,-6.171006938,106.9449221,Jakarta_Timur,Cakung
783,9/16/2021,2,-6.171014902,106.9451087,Jakarta_Timur,Cakung
784,10/28/2021,15,-6.171008724,106.9461489,Jakarta_Timur,Cakung
785,4/25/2021,21,-6.171022544,106.9470834,Jakarta_Timur,Cakung
786,12/19/2021,13,-6.171022811,106.9451715,Jakarta_Timur,Cakung
787,7/30/2021,14,-6.171014365,106.9452194,Jakarta_Timur,Cakung
788,9/1/2021,17,-6.171018935,106.9455924,Jakarta_Timur,Cakung
789,4/30/2021,10,-6.17100046,106.9458388,Jakarta_Timur,Cakung
790,2/19/2021,14,-6.171002793,106.9450246,Jakarta_Timur,Cakung
791,4/7/2021,15,-6.171035753,106.9450208,Jakarta_Timur,Cakung
792,9/10/2021,1,-6.288665833,106.9058621,Jakarta_Timur,Cipayung
793,7/22/2021,9,-6.287717324,106.9059072,Jakarta_Timur,Cipayung
794,4/9/2021,11,-6.288011768,106.9059143,Jakarta_Timur,Cipayung
795,4/15/2021,12,-6.288252216,106.9059707,Jakarta_Timur,Cipayung
796,8/5/2021,20,-6.289043988,106.9057572,Jakarta_Timur,Cipayung
797,4/6/2021,17,-6.290993323,106.9059081,Jakarta_Timur,Cipayung
798,9/7/2021,15,-6.290185839,106.9058911,Jakarta_Timur,Cipayung
799,6/25/2021,7,-6.289164221,106.9058874,Jakarta_Timur,Cipayung
800,10/4/2021,4,-6.289066548,106.9058556,Jakarta_Timur,Cipayung
801,4/11/2021,4,-6.299472492,106.9108703,Jakarta_Timur,Cipayung
802,8/28/2021,21,-6.301257512,106.9103134,Jakarta_Timur,Cipayung
803,3/4/2021,12,-6.300980551,106.9127691,Jakarta_Timur,Cipayung
804,5/22/2021,18,-6.301218127,106.9101748,Jakarta_Timur,Cipayung
805,3/17/2021,8,-6.298671934,106.9046701,Jakarta_Timur,Cipayung
806,3/30/2021,2,-6.297823821,106.9099806,Jakarta_Timur,Cipayung
807,3/31/2021,9,-6.29885358,106.9112986,Jakarta_Timur,Cipayung
808,5/9/2021,6,-6.301602352,106.9049256,Jakarta_Timur,Cipayung
809,3/23/2021,13,-6.301018641,106.9093364,Jakarta_Timur,Cipayung
810,8/31/2021,7,-6.301285197,106.9092868,Jakarta_Timur,Cipayung
811,2/19/2021,21,-6.299651719,106.9126934,Jakarta_Timur,Cipayung
812,11/29/2021,3,-6.317885413,106.8987174,Jakarta_Timur,Cipayung
813,1/21/2021,17,-6.319604345,106.8993121,Jakarta_Timur,Cipayung
814,12/20/2021,5,-6.316007909,106.9005928,Jakarta_Timur,Cipayung
815,6/4/2021,3,-6.318332316,106.8992646,Jakarta_Timur,Cipayung
816,5/19/2021,12,-6.319497045,106.9018475,Jakarta_Timur,Cipayung
817,8/15/2021,13,-6.315937414,106.8988232,Jakarta_Timur,Cipayung
818,12/17/2021,2,-6.318502161,106.9016756,Jakarta_Timur,Cipayung
819,12/3/2021,2,-6.319191119,106.9008757,Jakarta_Timur,Cipayung
820,9/30/2021,2,-6.317557788,106.8989913,Jakarta_Timur,Cipayung
821,3/20/2021,13,-6.324019967,106.8885944,Jakarta_Timur,Cipayung
822,12/30/2021,9,-6.325286272,106.8884786,Jakarta_Timur,Cipayung
823,5/10/2021,3,-6.322783543,106.8892735,Jakarta_Timur,Cipayung
824,6/11/2021,19,-6.322425593,106.8895069,Jakarta_Timur,Cipayung
825,4/8/2021,11,-6.321797116,106.8886006,Jakarta_Timur,Cipayung
826,3/18/2021,17,-6.325326231,106.8880623,Jakarta_Timur,Cipayung
827,5/15/2021,23,-6.325642653,106.8885565,Jakarta_Timur,Cipayung
828,10/24/2021,18,-6.325494726,106.9016363,Jakarta_Timur,Cipayung
829,7/21/2021,19,-6.324623483,106.9026191,Jakarta_Timur,Cipayung
830,4/10/2021,18,-6.319001674,106.9078048,Jakarta_Timur,Cipayung
831,1/2/2021,17,-6.321326003,106.9058725,Jakarta_Timur,Cipayung
832,9/23/2021,15,-6.321576644,106.9079976,Jakarta_Timur,Cipayung
833,4/16/2021,22,-6.326624235,106.9048218,Jakarta_Timur,Cipayung
834,3/18/2021,9,-6.325227217,106.9070102,Jakarta_Timur,Cipayung
835,10/2/2021,14,-6.324584175,106.9051196,Jakarta_Timur,Cipayung
836,1/22/2021,16,-6.325409056,106.9070625,Jakarta_Timur,Cipayung
837,2/14/2021,23,-6.359027739,106.9090713,Jakarta_Timur,Cipayung
838,4/4/2021,14,-6.357860602,106.9074539,Jakarta_Timur,Cipayung
839,10/3/2021,22,-6.353959806,106.9072226,Jakarta_Timur,Cipayung
840,10/24/2021,12,-6.356389257,106.9044786,Jakarta_Timur,Cipayung
841,11/23/2021,13,-6.354931346,106.9053976,Jakarta_Timur,Cipayung
842,9/29/2021,13,-6.359169612,106.9058597,Jakarta_Timur,Cipayung
843,9/23/2021,11,-6.35540996,106.9043678,Jakarta_Timur,Cipayung
844,2/25/2021,8,-6.357374798,106.9039285,Jakarta_Timur,Cipayung
845,12/8/2021,4,-6.355279626,106.9081765,Jakarta_Timur,Cipayung
846,6/27/2021,9,-6.310110333,106.8632,Jakarta_Timur,Ciracas
847,10/11/2021,16,-6.305478645,106.8654711,Jakarta_Timur,Ciracas
848,2/12/2021,9,-6.307845509,106.8632373,Jakarta_Timur,Ciracas
849,4/10/2021,14,-6.307225363,106.8652164,Jakarta_Timur,Ciracas
850,3/9/2021,17,-6.30672708,106.8644279,Jakarta_Timur,Ciracas
851,1/31/2021,13,-6.309818615,106.8640567,Jakarta_Timur,Ciracas
852,9/30/2021,16,-6.310920877,106.8831824,Jakarta_Timur,Ciracas
853,6/3/2021,5,-6.309969106,106.8838489,Jakarta_Timur,Ciracas
854,1/4/2021,10,-6.31118355,106.8828574,Jakarta_Timur,Ciracas
855,1/24/2021,2,-6.308892971,106.882885,Jakarta_Timur,Ciracas
856,7/26/2021,14,-6.3093089,106.8819114,Jakarta_Timur,Ciracas
857,11/25/2021,12,-6.308913669,106.8823935,Jakarta_Timur,Ciracas
858,5/17/2021,10,-6.309404912,106.8819039,Jakarta_Timur,Ciracas
859,7/26/2021,14,-6.309063982,106.8823007,Jakarta_Timur,Ciracas
860,1/22/2021,11,-6.360278888,106.8852238,Jakarta_Timur,Ciracas
861,10/26/2021,18,-6.360347048,106.8851213,Jakarta_Timur,Ciracas
862,9/14/2021,7,-6.360623622,106.8857058,Jakarta_Timur,Ciracas
863,5/11/2021,17,-6.360101164,106.8858672,Jakarta_Timur,Ciracas
864,2/16/2021,0,-6.360116283,106.8844618,Jakarta_Timur,Ciracas
865,6/9/2021,15,-6.360299128,106.8840608,Jakarta_Timur,Ciracas
866,9/1/2021,10,-6.360364207,106.8836073,Jakarta_Timur,Ciracas
867,11/20/2021,1,-6.360810548,106.8850438,Jakarta_Timur,Ciracas
868,6/29/2021,20,-6.360661312,106.8855328,Jakarta_Timur,Ciracas
869,1/21/2021,20,-6.360548385,106.8851176,Jakarta_Timur,Ciracas
870,5/9/2021,20,-6.360280525,106.8855561,Jakarta_Timur,Ciracas
871,4/12/2021,16,-6.347892022,106.8882069,Jakarta_Timur,Ciracas
872,4/19/2021,17,-6.347687989,106.8886444,Jakarta_Timur,Ciracas
873,10/12/2021,6,-6.347441461,106.8891211,Jakarta_Timur,Ciracas
874,10/2/2021,11,-6.347907238,106.8888833,Jakarta_Timur,Ciracas
875,3/26/2021,9,-6.347842288,106.8892144,Jakarta_Timur,Ciracas
876,3/13/2021,17,-6.347589182,106.8893462,Jakarta_Timur,Ciracas
877,12/12/2021,19,-6.347632137,106.8878981,Jakarta_Timur,Ciracas
878,9/7/2021,13,-6.347544969,106.8890395,Jakarta_Timur,Ciracas
879,9/6/2021,19,-6.347949171,106.8890018,Jakarta_Timur,Ciracas
880,6/24/2021,8,-6.347766698,106.889034,Jakarta_Timur,Ciracas
881,6/4/2021,16,-6.34742505,106.8892545,Jakarta_Timur,Ciracas
882,12/18/2021,3,-6.347464029,106.8893878,Jakarta_Timur,Ciracas
883,9/27/2021,11,-6.229999675,106.8959444,Jakarta_Timur,Duren_Sawit
884,3/14/2021,21,-6.230108207,106.8990715,Jakarta_Timur,Duren_Sawit
885,3/5/2021,1,-6.229962327,106.9024761,Jakarta_Timur,Duren_Sawit
886,4/14/2021,21,-6.229960806,106.8962558,Jakarta_Timur,Duren_Sawit
887,8/5/2021,8,-6.230323637,106.8985476,Jakarta_Timur,Duren_Sawit
888,1/8/2021,14,-6.230187376,106.8943382,Jakarta_Timur,Duren_Sawit
889,10/7/2021,11,-6.23104443,106.8985422,Jakarta_Timur,Duren_Sawit
890,6/7/2021,1,-6.230164592,106.8944197,Jakarta_Timur,Duren_Sawit
891,11/12/2021,22,-6.230742997,106.8968178,Jakarta_Timur,Duren_Sawit
892,8/19/2021,22,-6.230023022,106.8978865,Jakarta_Timur,Duren_Sawit
893,2/11/2021,9,-6.227242968,106.9375956,Jakarta_Timur,Duren_Sawit
894,3/21/2021,22,-6.22719194,106.9356494,Jakarta_Timur,Duren_Sawit
895,10/9/2021,7,-6.227191722,106.9305992,Jakarta_Timur,Duren_Sawit
896,10/5/2021,8,-6.227041703,106.9360488,Jakarta_Timur,Duren_Sawit
897,1/30/2021,1,-6.227047083,106.9382836,Jakarta_Timur,Duren_Sawit
898,3/6/2021,11,-6.227034769,106.9382197,Jakarta_Timur,Duren_Sawit
899,4/18/2021,18,-6.227242471,106.9328132,Jakarta_Timur,Duren_Sawit
900,10/18/2021,8,-6.227059402,106.9301654,Jakarta_Timur,Duren_Sawit
901,1/30/2021,3,-6.227418602,106.9394396,Jakarta_Timur,Duren_Sawit
902,12/7/2021,12,-6.226814508,106.9376593,Jakarta_Timur,Duren_Sawit
903,7/15/2021,22,-6.220383419,106.9468047,Jakarta_Timur,Duren_Sawit
904,9/21/2021,9,-6.221502723,106.9473865,Jakarta_Timur,Duren_Sawit
905,12/13/2021,17,-6.219428781,106.9473687,Jakarta_Timur,Duren_Sawit
906,7/22/2021,15,-6.219579271,106.9464704,Jakarta_Timur,Duren_Sawit
907,12/30/2021,17,-6.221947553,106.9473279,Jakarta_Timur,Duren_Sawit
908,3/22/2021,12,-6.220201192,106.9464062,Jakarta_Timur,Duren_Sawit
909,7/28/2021,22,-6.219939836,106.9473754,Jakarta_Timur,Duren_Sawit
910,2/20/2021,1,-6.220877687,106.9460004,Jakarta_Timur,Duren_Sawit
911,6/26/2021,18,-6.22144346,106.9135601,Jakarta_Timur,Duren_Sawit
912,6/30/2021,0,-6.220459976,106.9123635,Jakarta_Timur,Duren_Sawit
913,11/2/2021,7,-6.220522343,106.9092077,Jakarta_Timur,Duren_Sawit
914,8/4/2021,6,-6.221356925,106.9143164,Jakarta_Timur,Duren_Sawit
915,2/26/2021,4,-6.220767905,106.9135296,Jakarta_Timur,Duren_Sawit
916,12/25/2021,19,-6.221253791,106.9149539,Jakarta_Timur,Duren_Sawit
917,9/9/2021,3,-6.220603083,106.9077574,Jakarta_Timur,Duren_Sawit
918,4/27/2021,6,-6.221394099,106.9133296,Jakarta_Timur,Duren_Sawit
919,5/27/2021,1,-6.220689669,106.907474,Jakarta_Timur,Duren_Sawit
920,5/27/2021,10,-6.221412839,106.915061,Jakarta_Timur,Duren_Sawit
921,1/30/2021,8,-6.221552293,106.9127395,Jakarta_Timur,Duren_Sawit
922,5/5/2021,8,-6.220724994,106.9065878,Jakarta_Timur,Duren_Sawit
923,4/18/2021,4,-6.221464899,106.9157288,Jakarta_Timur,Duren_Sawit
924,11/6/2021,3,-6.221479807,106.8996012,Jakarta_Timur,Duren_Sawit
925,12/4/2021,0,-6.220067846,106.8993872,Jakarta_Timur,Duren_Sawit
926,12/16/2021,19,-6.221880916,106.8993948,Jakarta_Timur,Duren_Sawit
927,5/31/2021,6,-6.218465336,106.8993412,Jakarta_Timur,Duren_Sawit
928,3/11/2021,5,-6.221436401,106.8995811,Jakarta_Timur,Duren_Sawit
929,7/29/2021,11,-6.219829238,106.8995483,Jakarta_Timur,Duren_Sawit
930,3/14/2021,11,-6.218821227,106.8994444,Jakarta_Timur,Duren_Sawit
931,6/15/2021,22,-6.238680592,106.8985955,Jakarta_Timur,Duren_Sawit
932,12/8/2021,23,-6.237867335,106.899286,Jakarta_Timur,Duren_Sawit
933,7/16/2021,11,-6.236767499,106.8997793,Jakarta_Timur,Duren_Sawit
934,7/14/2021,23,-6.239564999,106.900281,Jakarta_Timur,Duren_Sawit
935,12/18/2021,4,-6.239377755,106.8986878,Jakarta_Timur,Duren_Sawit
936,7/29/2021,23,-6.238870541,106.8998871,Jakarta_Timur,Duren_Sawit
937,8/14/2021,7,-6.239500274,106.9003979,Jakarta_Timur,Duren_Sawit
938,7/25/2021,11,-6.239781873,106.8985623,Jakarta_Timur,Duren_Sawit
939,6/12/2021,14,-6.236825707,106.89846,Jakarta_Timur,Duren_Sawit
940,5/20/2021,2,-6.239909053,106.8985191,Jakarta_Timur,Duren_Sawit
941,7/8/2021,13,-6.237965058,106.9002978,Jakarta_Timur,Duren_Sawit
942,9/19/2021,4,-6.236596055,106.8859901,Jakarta_Timur,Jatinegara
943,10/5/2021,22,-6.236259963,106.8863967,Jakarta_Timur,Jatinegara
944,3/28/2021,20,-6.235850313,106.8863784,Jakarta_Timur,Jatinegara
945,1/4/2021,14,-6.235782579,106.8867643,Jakarta_Timur,Jatinegara
946,3/9/2021,4,-6.236743575,106.8867871,Jakarta_Timur,Jatinegara
947,6/25/2021,22,-6.236324437,106.8862848,Jakarta_Timur,Jatinegara
948,1/22/2021,21,-6.236507755,106.887058,Jakarta_Timur,Jatinegara
949,5/2/2021,23,-6.242795207,106.8690403,Jakarta_Timur,Jatinegara
950,1/21/2021,2,-6.241676881,106.8692892,Jakarta_Timur,Jatinegara
951,12/4/2021,6,-6.241720974,106.8691813,Jakarta_Timur,Jatinegara
952,3/11/2021,21,-6.241484517,106.869144,Jakarta_Timur,Jatinegara
953,8/17/2021,3,-6.242549421,106.8691872,Jakarta_Timur,Jatinegara
954,6/23/2021,9,-6.24295507,106.8691862,Jakarta_Timur,Jatinegara
955,8/22/2021,2,-6.240565007,106.8692267,Jakarta_Timur,Jatinegara
956,3/31/2021,17,-6.241716267,106.8691558,Jakarta_Timur,Jatinegara
957,10/4/2021,16,-6.240224729,106.8692671,Jakarta_Timur,Jatinegara
958,2/24/2021,21,-6.228892948,106.8674788,Jakarta_Timur,Jatinegara
959,5/8/2021,14,-6.228429322,106.8673374,Jakarta_Timur,Jatinegara
960,8/5/2021,15,-6.229225851,106.8673517,Jakarta_Timur,Jatinegara
961,7/22/2021,19,-6.225713467,106.8674772,Jakarta_Timur,Jatinegara
962,12/5/2021,3,-6.229929579,106.8672747,Jakarta_Timur,Jatinegara
963,12/25/2021,15,-6.229618409,106.8671741,Jakarta_Timur,Jatinegara
964,8/15/2021,11,-6.228135074,106.8672674,Jakarta_Timur,Jatinegara
965,5/22/2021,20,-6.227127599,106.8802311,Jakarta_Timur,Jatinegara
966,3/5/2021,12,-6.227078271,106.8824454,Jakarta_Timur,Jatinegara
967,1/24/2021,21,-6.227869388,106.8806992,Jakarta_Timur,Jatinegara
968,6/2/2021,3,-6.227297585,106.8802581,Jakarta_Timur,Jatinegara
969,1/25/2021,10,-6.227759529,106.8822709,Jakarta_Timur,Jatinegara
970,2/12/2021,8,-6.227439066,106.8819733,Jakarta_Timur,Jatinegara
971,10/24/2021,19,-6.226541411,106.881436,Jakarta_Timur,Jatinegara
972,10/21/2021,2,-6.227958527,106.8833075,Jakarta_Timur,Jatinegara
973,11/20/2021,12,-6.227437997,106.8799828,Jakarta_Timur,Jatinegara
974,2/6/2021,5,-6.218116587,106.8673105,Jakarta_Timur,Jatinegara
975,11/19/2021,12,-6.219122743,106.8670075,Jakarta_Timur,Jatinegara
976,1/16/2021,17,-6.21770904,106.8671532,Jakarta_Timur,Jatinegara
977,7/26/2021,10,-6.217943157,106.86727,Jakarta_Timur,Jatinegara
978,1/12/2021,18,-6.218386641,106.8674913,Jakarta_Timur,Jatinegara
979,1/11/2021,19,-6.218351646,106.8675409,Jakarta_Timur,Jatinegara
980,5/6/2021,2,-6.21804873,106.8678247,Jakarta_Timur,Jatinegara
981,1/25/2021,10,-6.218697457,106.8674394,Jakarta_Timur,Jatinegara
982,7/4/2021,11,-6.217874091,106.8677642,Jakarta_Timur,Jatinegara
983,12/19/2021,16,-6.218352876,106.8670501,Jakarta_Timur,Jatinegara
984,8/12/2021,16,-6.215263025,106.8639264,Jakarta_Timur,Jatinegara
985,9/11/2021,1,-6.214963068,106.8663746,Jakarta_Timur,Jatinegara
986,5/6/2021,6,-6.215427007,106.8656653,Jakarta_Timur,Jatinegara
987,3/19/2021,20,-6.215647319,106.8632636,Jakarta_Timur,Jatinegara
988,10/14/2021,12,-6.214948401,106.8662537,Jakarta_Timur,Jatinegara
989,4/6/2021,14,-6.21555511,106.8659547,Jakarta_Timur,Jatinegara
990,10/9/2021,12,-6.215440536,106.8666818,Jakarta_Timur,Jatinegara
991,12/5/2021,18,-6.216469403,106.8666222,Jakarta_Timur,Jatinegara
992,6/22/2021,9,-6.214276125,106.8630114,Jakarta_Timur,Jatinegara
993,6/10/2021,2,-6.21486859,106.8655387,Jakarta_Timur,Jatinegara
994,10/4/2021,12,-6.215489379,106.8652759,Jakarta_Timur,Jatinegara
995,2/17/2021,15,-6.21640654,106.8639884,Jakarta_Timur,Jatinegara
996,5/4/2021,16,-6.216556849,106.8655828,Jakarta_Timur,Jatinegara
997,8/15/2021,9,-6.216443094,106.8662329,Jakarta_Timur,Jatinegara
998,3/3/2021,1,-6.278124704,106.8550225,Jakarta_Timur,Kramat_Jati
999,9/4/2021,2,-6.276084245,106.8551655,Jakarta_Timur,Kramat_Jati
1000,8/7/2021,14,-6.27755035,106.855862,Jakarta_Timur,Kramat_Jati
1001,6/13/2021,19,-6.280813889,106.8558633,Jakarta_Timur,Kramat_Jati
1002,3/27/2021,5,-6.275327454,106.8553017,Jakarta_Timur,Kramat_Jati
1003,9/4/2021,17,-6.276520641,106.8554103,Jakarta_Timur,Kramat_Jati
1004,2/7/2021,12,-6.276217299,106.8552825,Jakarta_Timur,Kramat_Jati
1005,12/13/2021,19,-6.277740543,106.8554579,Jakarta_Timur,Kramat_Jati
1006,6/3/2021,23,-6.28006077,106.855701,Jakarta_Timur,Kramat_Jati
1007,5/20/2021,20,-6.275458434,106.8552015,Jakarta_Timur,Kramat_Jati
