id,date,time,latitude,longitude,districts,subdistrict,type
4461,11/16/2021,17,-6.285382566,106.8385966,Jakarta_Selatan,Pasar_Minggu,Weighted Theft
4462,8/23/2021,8,-6.285182093,106.8387963,Jakarta_Selatan,Pasar_Minggu,Fraud
4463,12/25/2021,20,-6.285238633,106.8399327,Jakarta_Selatan,Pasar_Minggu,Drugs
4464,2/12/2021,1,-6.236451212,106.7499728,Jakarta_Selatan,Pesanggrahan,Fraud
4465,1/25/2021,16,-6.23657817,106.7511072,Jakarta_Selatan,Pesanggrahan,Drugs
4466,5/20/2021,18,-6.23663493,106.7516339,Jakarta_Selatan,Pesanggrahan,Drugs
4467,4/7/2021,0,-6.236624298,106.7481427,Jakarta_Selatan,Pesanggrahan,Ordinary Theft
4468,12/25/2021,9,-6.236641173,106.7477642,Jakarta_Selatan,Pesanggrahan,Violent Theft
4469,10/16/2021,16,-6.236527534,106.747368,Jakarta_Selatan,Pesanggrahan,Fraud
4470,6/6/2021,11,-6.236443282,106.7485691,Jakarta_Selatan,Pesanggrahan,Drugs
4471,1/19/2021,4,-6.236502013,106.7481258,Jakarta_Selatan,Pesanggrahan,Drugs
4472,10/5/2021,9,-6.236573209,106.7514321,Jakarta_Selatan,Pesanggrahan,Violent Theft
4473,10/7/2021,7,-6.236743588,106.7489446,Jakarta_Selatan,Pesanggrahan,Fraud
4474,11/26/2021,14,-6.236490226,106.751157,Jakarta_Selatan,Pesanggrahan,Demonstration
4475,6/17/2021,22,-6.236453863,106.7474829,Jakarta_Selatan,Pesanggrahan,Drugs
4476,4/20/2021,5,-6.236490195,106.7505694,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4477,2/10/2021,12,-6.236394905,106.7475979,Jakarta_Selatan,Pesanggrahan,Drugs
4478,6/17/2021,23,-6.236446207,106.75208,Jakarta_Selatan,Pesanggrahan,Fraud
4479,5/9/2021,6,-6.236421735,106.7515786,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4480,10/22/2021,1,-6.236600527,106.748593,Jakarta_Selatan,Pesanggrahan,Drugs
4481,9/14/2021,23,-6.236406756,106.7522686,Jakarta_Selatan,Pesanggrahan,Violent Theft
4482,11/26/2021,5,-6.236405735,106.7504767,Jakarta_Selatan,Pesanggrahan,Demonstration
4483,2/20/2021,11,-6.236558524,106.7503295,Jakarta_Selatan,Pesanggrahan,Fraud
4484,3/18/2021,21,-6.236422409,106.7497948,Jakarta_Selatan,Pesanggrahan,Fraud
4485,1/2/2021,16,-6.236600999,106.7473401,Jakarta_Selatan,Pesanggrahan,Ordinary Theft
4486,12/17/2021,2,-6.236713404,106.7484493,Jakarta_Selatan,Pesanggrahan,Drugs
4487,1/7/2021,0,-6.236433596,106.7480737,Jakarta_Selatan,Pesanggrahan,Drugs
4488,7/24/2021,9,-6.236590297,106.7506245,Jakarta_Selatan,Pesanggrahan,Demonstration
4489,5/21/2021,14,-6.236601249,106.7480964,Jakarta_Selatan,Pesanggrahan,Fraud
4490,2/19/2021,8,-6.23645619,106.7485937,Jakarta_Selatan,Pesanggrahan,Fraud
4491,9/17/2021,16,-6.23665158,106.7509596,Jakarta_Selatan,Pesanggrahan,Drugs
4492,6/24/2021,8,-6.236668279,106.7491115,Jakarta_Selatan,Pesanggrahan,Drugs
4493,6/19/2021,15,-6.236543598,106.7484458,Jakarta_Selatan,Pesanggrahan,Fraud
4494,11/3/2021,2,-6.236773825,106.7484984,Jakarta_Selatan,Pesanggrahan,Drugs
4495,9/20/2021,14,-6.243048395,106.7567044,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4496,9/26/2021,4,-6.240469167,106.7566393,Jakarta_Selatan,Pesanggrahan,Fraud
4497,6/29/2021,1,-6.242431572,106.7569299,Jakarta_Selatan,Pesanggrahan,Drugs
4498,5/22/2021,8,-6.241906158,106.7566523,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4499,8/10/2021,2,-6.241138562,106.7569027,Jakarta_Selatan,Pesanggrahan,Fraud
4500,9/15/2021,2,-6.243178099,106.7568337,Jakarta_Selatan,Pesanggrahan,Fraud
4501,8/26/2021,23,-6.240934579,106.7566164,Jakarta_Selatan,Pesanggrahan,Fraud
4502,11/18/2021,19,-6.241553925,106.7568856,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4503,2/18/2021,7,-6.242270047,106.7565571,Jakarta_Selatan,Pesanggrahan,Demonstration
4504,1/1/2021,15,-6.244574818,106.7567462,Jakarta_Selatan,Pesanggrahan,Drugs
4505,3/6/2021,9,-6.240740681,106.7566635,Jakarta_Selatan,Pesanggrahan,Drugs
4506,10/28/2021,1,-6.242816247,106.7569571,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4507,12/19/2021,9,-6.24375808,106.7568474,Jakarta_Selatan,Pesanggrahan,Fraud
4508,10/21/2021,1,-6.244274025,106.756948,Jakarta_Selatan,Pesanggrahan,Demonstration
4509,3/10/2021,11,-6.239963538,106.7565846,Jakarta_Selatan,Pesanggrahan,Fraud
4510,10/4/2021,5,-6.242859494,106.7566775,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4511,3/16/2021,3,-6.240568748,106.7568993,Jakarta_Selatan,Pesanggrahan,Demonstration
4512,11/13/2021,7,-6.243362328,106.7569175,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4513,2/22/2021,0,-6.242556685,106.7567309,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4514,12/17/2021,10,-6.24000521,106.7566028,Jakarta_Selatan,Pesanggrahan,Drugs
4515,3/29/2021,16,-6.240170639,106.7567309,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4516,8/26/2021,3,-6.244573195,106.7567896,Jakarta_Selatan,Pesanggrahan,Fraud
4517,2/20/2021,0,-6.241916084,106.7567691,Jakarta_Selatan,Pesanggrahan,Fraud
4518,7/19/2021,16,-6.241696531,106.7569451,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4519,8/10/2021,10,-6.244714381,106.7566121,Jakarta_Selatan,Pesanggrahan,Fraud
4520,9/13/2021,15,-6.242802934,106.7567819,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4521,6/16/2021,14,-6.240702034,106.7568207,Jakarta_Selatan,Pesanggrahan,Drugs
4522,3/17/2021,11,-6.240778039,106.756578,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4523,1/9/2021,16,-6.244393182,106.7565875,Jakarta_Selatan,Pesanggrahan,Demonstration
4524,12/19/2021,9,-6.241627431,106.7569557,Jakarta_Selatan,Pesanggrahan,Demonstration
4525,8/30/2021,2,-6.244086715,106.7569121,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4526,7/23/2021,15,-6.227245768,106.7448268,Jakarta_Selatan,Pesanggrahan,Drugs
4527,1/6/2021,5,-6.227519493,106.7448931,Jakarta_Selatan,Pesanggrahan,Fraud
4528,9/4/2021,13,-6.22784986,106.7448125,Jakarta_Selatan,Pesanggrahan,Rape
4529,11/4/2021,20,-6.227731641,106.745123,Jakarta_Selatan,Pesanggrahan,Drugs
4530,3/7/2021,3,-6.226730171,106.7445838,Jakarta_Selatan,Pesanggrahan,Drugs
4531,4/3/2021,10,-6.227117002,106.745147,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4532,10/26/2021,21,-6.226375097,106.7446261,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4533,10/21/2021,23,-6.226981586,106.744824,Jakarta_Selatan,Pesanggrahan,Drugs
4534,10/19/2021,3,-6.22689991,106.7446351,Jakarta_Selatan,Pesanggrahan,Demonstration
4535,4/13/2021,23,-6.226777485,106.7451284,Jakarta_Selatan,Pesanggrahan,Fraud
4536,5/1/2021,16,-6.227001387,106.7447029,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4537,8/11/2021,6,-6.227040261,106.7451494,Jakarta_Selatan,Pesanggrahan,Fraud
4538,3/18/2021,4,-6.226953434,106.7448513,Jakarta_Selatan,Pesanggrahan,Fraud
4539,4/28/2021,10,-6.227674215,106.7447262,Jakarta_Selatan,Pesanggrahan,Fraud
4540,3/21/2021,8,-6.227029621,106.7448048,Jakarta_Selatan,Pesanggrahan,Fraud
4541,10/25/2021,5,-6.227767831,106.7449342,Jakarta_Selatan,Pesanggrahan,Fraud
4542,3/4/2021,18,-6.226259172,106.7447384,Jakarta_Selatan,Pesanggrahan,Demonstration
4543,2/4/2021,2,-6.226923516,106.7445518,Jakarta_Selatan,Pesanggrahan,Drugs
4544,7/15/2021,4,-6.227470756,106.7449664,Jakarta_Selatan,Pesanggrahan,Fraud
4545,11/30/2021,1,-6.227030363,106.7450883,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4546,2/18/2021,13,-6.227014687,106.7447545,Jakarta_Selatan,Pesanggrahan,Fraud
4547,12/29/2021,4,-6.226422961,106.7450669,Jakarta_Selatan,Pesanggrahan,Fraud
4548,2/15/2021,19,-6.227318563,106.744655,Jakarta_Selatan,Pesanggrahan,Drugs
4549,7/31/2021,2,-6.226243942,106.7448476,Jakarta_Selatan,Pesanggrahan,Fraud
4550,6/7/2021,10,-6.227827862,106.7447796,Jakarta_Selatan,Pesanggrahan,Demonstration
4551,5/17/2021,10,-6.22770938,106.7448995,Jakarta_Selatan,Pesanggrahan,Drugs
4552,2/2/2021,8,-6.226155726,106.7606311,Jakarta_Selatan,Pesanggrahan,Demonstration
4553,4/18/2021,16,-6.22566283,106.7606044,Jakarta_Selatan,Pesanggrahan,Fraud
4554,11/20/2021,4,-6.22630097,106.7606161,Jakarta_Selatan,Pesanggrahan,Fraud
4555,3/4/2021,14,-6.224739853,106.7605737,Jakarta_Selatan,Pesanggrahan,Fraud
4556,9/20/2021,11,-6.224927805,106.7605925,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4557,10/10/2021,22,-6.226240669,106.7606558,Jakarta_Selatan,Pesanggrahan,Demonstration
4558,12/24/2021,2,-6.225173894,106.7606184,Jakarta_Selatan,Pesanggrahan,Fraud
4559,1/21/2021,9,-6.226288605,106.7606602,Jakarta_Selatan,Pesanggrahan,Drugs
4560,7/8/2021,6,-6.226062162,106.7606485,Jakarta_Selatan,Pesanggrahan,Demonstration
4561,12/26/2021,17,-6.224912082,106.7606574,Jakarta_Selatan,Pesanggrahan,Fraud
4562,8/6/2021,13,-6.225311687,106.7605845,Jakarta_Selatan,Pesanggrahan,Drugs
4563,9/16/2021,8,-6.225381661,106.7606261,Jakarta_Selatan,Pesanggrahan,Violent Theft
4564,11/11/2021,18,-6.224761081,106.7605946,Jakarta_Selatan,Pesanggrahan,Fraud
4565,3/29/2021,5,-6.225679238,106.7606518,Jakarta_Selatan,Pesanggrahan,Drugs
4566,5/23/2021,10,-6.22511331,106.7605986,Jakarta_Selatan,Pesanggrahan,Drugs
4567,2/18/2021,17,-6.225561281,106.7606236,Jakarta_Selatan,Pesanggrahan,Demonstration
4568,4/6/2021,16,-6.225895146,106.7606562,Jakarta_Selatan,Pesanggrahan,Drugs
4569,8/26/2021,14,-6.225168883,106.760569,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4570,8/19/2021,13,-6.225571287,106.760668,Jakarta_Selatan,Pesanggrahan,Demonstration
4571,3/23/2021,18,-6.226005123,106.7606266,Jakarta_Selatan,Pesanggrahan,Fraud
4572,12/27/2021,13,-6.226279085,106.7606535,Jakarta_Selatan,Pesanggrahan,Demonstration
4573,12/28/2021,6,-6.22478201,106.7606223,Jakarta_Selatan,Pesanggrahan,Fraud
4574,12/1/2021,23,-6.22647896,106.7606389,Jakarta_Selatan,Pesanggrahan,Fraud
4575,7/10/2021,6,-6.22519871,106.7605679,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4576,2/14/2021,7,-6.225471953,106.7606192,Jakarta_Selatan,Pesanggrahan,Demonstration
4577,4/8/2021,6,-6.224977975,106.7605836,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4578,11/20/2021,12,-6.226224239,106.7606377,Jakarta_Selatan,Pesanggrahan,Fraud
4579,11/15/2021,23,-6.224872237,106.7606536,Jakarta_Selatan,Pesanggrahan,Drugs
4580,2/22/2021,18,-6.225092816,106.7606618,Jakarta_Selatan,Pesanggrahan,Demonstration
4581,10/31/2021,8,-6.225586049,106.7606198,Jakarta_Selatan,Pesanggrahan,Demonstration
4582,11/22/2021,22,-6.225147704,106.7605733,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4583,8/16/2021,2,-6.224902792,106.7606568,Jakarta_Selatan,Pesanggrahan,Drugs
4584,6/17/2021,10,-6.244566465,106.7661428,Jakarta_Selatan,Pesanggrahan,Fraud
4585,6/5/2021,5,-6.244395591,106.7650538,Jakarta_Selatan,Pesanggrahan,Drugs
4586,12/30/2021,18,-6.243838844,106.7661361,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4587,12/20/2021,5,-6.244111989,106.7660348,Jakarta_Selatan,Pesanggrahan,Drugs
4588,6/17/2021,23,-6.242644509,106.7650096,Jakarta_Selatan,Pesanggrahan,Drugs
4589,12/25/2021,4,-6.245101875,106.7669103,Jakarta_Selatan,Pesanggrahan,Drugs
4590,10/11/2021,20,-6.244236185,106.7662453,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4591,2/10/2021,17,-6.243746419,106.7663527,Jakarta_Selatan,Pesanggrahan,Fraud
4592,11/5/2021,0,-6.244267834,106.7655631,Jakarta_Selatan,Pesanggrahan,Drugs
4593,3/1/2021,19,-6.243842626,106.7650348,Jakarta_Selatan,Pesanggrahan,Violent Theft
4594,10/14/2021,4,-6.245187326,106.765429,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4595,12/1/2021,20,-6.242859725,106.7657431,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4596,5/23/2021,2,-6.244674397,106.7661755,Jakarta_Selatan,Pesanggrahan,Drugs
4597,1/6/2021,22,-6.24278894,106.766303,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4598,9/14/2021,18,-6.242621955,106.7667212,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4599,1/15/2021,21,-6.24443002,106.7665434,Jakarta_Selatan,Pesanggrahan,Drugs
4600,5/12/2021,0,-6.243997756,106.7655944,Jakarta_Selatan,Pesanggrahan,Drugs
4601,6/11/2021,1,-6.244125549,106.7659824,Jakarta_Selatan,Pesanggrahan,Fraud
4602,4/21/2021,0,-6.243756445,106.7665149,Jakarta_Selatan,Pesanggrahan,Fraud
4603,3/30/2021,2,-6.245212799,106.7650161,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4604,8/8/2021,12,-6.244087931,106.7665132,Jakarta_Selatan,Pesanggrahan,Fraud
4605,9/26/2021,1,-6.243914953,106.7652008,Jakarta_Selatan,Pesanggrahan,Ordinary Theft
4606,11/4/2021,8,-6.244367573,106.7654481,Jakarta_Selatan,Pesanggrahan,Fraud
4607,3/8/2021,15,-6.242670575,106.7660947,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4608,3/15/2021,21,-6.243085905,106.7665365,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4609,8/2/2021,13,-6.242424824,106.7653614,Jakarta_Selatan,Pesanggrahan,Fraud
4610,8/21/2021,13,-6.243980059,106.766361,Jakarta_Selatan,Pesanggrahan,Drugs
4611,11/3/2021,4,-6.243591854,106.7659057,Jakarta_Selatan,Pesanggrahan,Fraud
4612,12/19/2021,6,-6.243830332,106.7650981,Jakarta_Selatan,Pesanggrahan,Fraud
4613,5/24/2021,6,-6.248352988,106.7639289,Jakarta_Selatan,Pesanggrahan,Destruction
4614,4/24/2021,18,-6.248371548,106.764406,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4615,5/11/2021,23,-6.249465345,106.7645993,Jakarta_Selatan,Pesanggrahan,Fraud
4616,7/11/2021,18,-6.248720784,106.7635223,Jakarta_Selatan,Pesanggrahan,Violent Theft
4617,6/24/2021,19,-6.249495435,106.7637568,Jakarta_Selatan,Pesanggrahan,Drugs
4618,7/20/2021,7,-6.249885872,106.7632308,Jakarta_Selatan,Pesanggrahan,Fraud
4619,10/29/2021,2,-6.249402071,106.7640875,Jakarta_Selatan,Pesanggrahan,Drugs
4620,11/30/2021,23,-6.249850839,106.763603,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4621,1/31/2021,12,-6.248926833,106.7639309,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4622,7/22/2021,4,-6.249393533,106.7645765,Jakarta_Selatan,Pesanggrahan,Drugs
4623,12/31/2021,10,-6.249507688,106.7647472,Jakarta_Selatan,Pesanggrahan,Drugs
4624,10/30/2021,14,-6.249681663,106.7635985,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4625,8/14/2021,7,-6.248826721,106.7634951,Jakarta_Selatan,Pesanggrahan,Demonstration
4626,5/11/2021,13,-6.249480621,106.7636571,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4627,3/9/2021,17,-6.248746764,106.7634946,Jakarta_Selatan,Pesanggrahan,Drugs
4628,5/14/2021,20,-6.248434953,106.7647621,Jakarta_Selatan,Pesanggrahan,Mild Persecution
4629,7/15/2021,4,-6.248463105,106.7633858,Jakarta_Selatan,Pesanggrahan,Drugs
4630,12/27/2021,12,-6.249851778,106.7636115,Jakarta_Selatan,Pesanggrahan,Drugs
4631,2/11/2021,6,-6.249311898,106.7637854,Jakarta_Selatan,Pesanggrahan,Drugs
4632,1/9/2021,7,-6.248731284,106.7634112,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4633,9/24/2021,11,-6.2484242,106.7641101,Jakarta_Selatan,Pesanggrahan,Demonstration
4634,3/31/2021,19,-6.249477064,106.7645153,Jakarta_Selatan,Pesanggrahan,Drugs
4635,6/13/2021,1,-6.249069017,106.7632603,Jakarta_Selatan,Pesanggrahan,Fraud
4636,3/8/2021,13,-6.249339374,106.7643534,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4637,2/19/2021,21,-6.249393123,106.7643731,Jakarta_Selatan,Pesanggrahan,Vehicle Theft
4638,6/18/2021,15,-6.249566431,106.7635789,Jakarta_Selatan,Pesanggrahan,Fraud
4639,6/10/2021,17,-6.24846173,106.7632354,Jakarta_Selatan,Pesanggrahan,Drugs
4640,4/25/2021,14,-6.249671802,106.7635615,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4641,6/15/2021,10,-6.249361995,106.7633006,Jakarta_Selatan,Pesanggrahan,Demonstration
4642,1/1/2021,11,-6.249757348,106.763446,Jakarta_Selatan,Pesanggrahan,Fraud
4643,9/28/2021,12,-6.249448814,106.7645549,Jakarta_Selatan,Pesanggrahan,Drugs
4644,12/23/2021,14,-6.249199984,106.7634815,Jakarta_Selatan,Pesanggrahan,Fraud
4645,1/21/2021,2,-6.249083471,106.7645043,Jakarta_Selatan,Pesanggrahan,Severe Persecution
4646,11/19/2021,11,-6.249521465,106.7644334,Jakarta_Selatan,Pesanggrahan,Ordinary Theft
4647,3/4/2021,14,-6.248852325,106.7643298,Jakarta_Selatan,Pesanggrahan,Weighted Theft
4648,9/22/2021,18,-6.208160572,106.8282785,Jakarta_Selatan,Setiabudi,Fraud
4649,3/29/2021,21,-6.2054137,106.8303356,Jakarta_Selatan,Setiabudi,Weighted Theft
4650,8/3/2021,16,-6.209927569,106.8294013,Jakarta_Selatan,Setiabudi,Drugs
4651,8/22/2021,17,-6.209489278,106.8304677,Jakarta_Selatan,Setiabudi,Fraud
4652,11/12/2021,13,-6.20771761,106.8300452,Jakarta_Selatan,Setiabudi,Fraud
4653,8/21/2021,12,-6.212185957,106.8292901,Jakarta_Selatan,Setiabudi,Drugs
4654,8/20/2021,1,-6.210341519,106.8290537,Jakarta_Selatan,Setiabudi,Severe Persecution
4655,1/28/2021,5,-6.208476193,106.8304282,Jakarta_Selatan,Setiabudi,Fraud
4656,5/29/2021,0,-6.206709825,106.828634,Jakarta_Selatan,Setiabudi,Weighted Theft
4657,11/1/2021,8,-6.205149962,106.8293723,Jakarta_Selatan,Setiabudi,Weighted Theft
4658,8/31/2021,2,-6.211364107,106.8291601,Jakarta_Selatan,Setiabudi,Drugs
4659,5/20/2021,18,-6.206763788,106.8305449,Jakarta_Selatan,Setiabudi,Fraud
4660,6/24/2021,20,-6.211708706,106.8284428,Jakarta_Selatan,Setiabudi,Drugs
4661,2/7/2021,1,-6.208774692,106.8292579,Jakarta_Selatan,Setiabudi,Fraud
4662,12/22/2021,21,-6.208301408,106.8284094,Jakarta_Selatan,Setiabudi,Demonstration
4663,3/15/2021,5,-6.207968047,106.8299992,Jakarta_Selatan,Setiabudi,Fraud
4664,12/27/2021,12,-6.210492667,106.8292901,Jakarta_Selatan,Setiabudi,Vehicle Theft
4665,1/21/2021,20,-6.206703634,106.8295042,Jakarta_Selatan,Setiabudi,Vehicle Theft
4666,5/12/2021,23,-6.209313145,106.8304529,Jakarta_Selatan,Setiabudi,Fraud
4667,9/25/2021,11,-6.205596511,106.8305704,Jakarta_Selatan,Setiabudi,Demonstration
4668,5/3/2021,11,-6.209538565,106.829719,Jakarta_Selatan,Setiabudi,Fraud
4669,4/1/2021,5,-6.208516308,106.8294224,Jakarta_Selatan,Setiabudi,Fraud
4670,1/10/2021,7,-6.207015983,106.8304498,Jakarta_Selatan,Setiabudi,Demonstration
4671,2/14/2021,20,-6.205307134,106.8292146,Jakarta_Selatan,Setiabudi,Weighted Theft
4672,1/8/2021,18,-6.208669015,106.8293052,Jakarta_Selatan,Setiabudi,Fraud
4673,9/29/2021,7,-6.210639927,106.8282284,Jakarta_Selatan,Setiabudi,Fraud
4674,3/7/2021,5,-6.209806252,106.8299657,Jakarta_Selatan,Setiabudi,Drugs
4675,5/12/2021,11,-6.206043786,106.8291042,Jakarta_Selatan,Setiabudi,Weighted Theft
4676,1/26/2021,19,-6.211227788,106.82964,Jakarta_Selatan,Setiabudi,Demonstration
4677,12/12/2021,12,-6.208360542,106.8300893,Jakarta_Selatan,Setiabudi,Violent Theft
4678,9/9/2021,5,-6.20882342,106.8301253,Jakarta_Selatan,Setiabudi,Drugs
4679,11/24/2021,13,-6.214298381,106.8438751,Jakarta_Selatan,Setiabudi,Drugs
4680,3/22/2021,11,-6.21256979,106.8441739,Jakarta_Selatan,Setiabudi,Drugs
4681,8/23/2021,18,-6.212466332,106.8438924,Jakarta_Selatan,Setiabudi,Fraud
4682,7/28/2021,18,-6.213438472,106.8442654,Jakarta_Selatan,Setiabudi,Demonstration
4683,6/27/2021,23,-6.212242396,106.8436869,Jakarta_Selatan,Setiabudi,Demonstration
4684,8/21/2021,8,-6.2116261,106.8441005,Jakarta_Selatan,Setiabudi,Fraud
4685,3/22/2021,9,-6.213195587,106.8437476,Jakarta_Selatan,Setiabudi,Demonstration
4686,8/22/2021,23,-6.214785486,106.843574,Jakarta_Selatan,Setiabudi,Weighted Theft
4687,7/9/2021,19,-6.211226279,106.8438435,Jakarta_Selatan,Setiabudi,Drugs
4688,9/20/2021,14,-6.213998888,106.8441806,Jakarta_Selatan,Setiabudi,Fraud
4689,2/7/2021,0,-6.211059842,106.8437429,Jakarta_Selatan,Setiabudi,Fraud
4690,3/19/2021,12,-6.21138803,106.8442331,Jakarta_Selatan,Setiabudi,Ordinary Theft
4691,12/19/2021,0,-6.214621426,106.8436386,Jakarta_Selatan,Setiabudi,Fraud
4692,9/4/2021,15,-6.212828754,106.8435351,Jakarta_Selatan,Setiabudi,Fraud
4693,11/2/2021,11,-6.213773984,106.8436357,Jakarta_Selatan,Setiabudi,Weighted Theft
4694,4/26/2021,23,-6.212767802,106.8442726,Jakarta_Selatan,Setiabudi,Severe Persecution
4695,7/19/2021,0,-6.212227993,106.8438367,Jakarta_Selatan,Setiabudi,Demonstration
4696,1/4/2021,18,-6.213575906,106.843703,Jakarta_Selatan,Setiabudi,Weighted Theft
4697,6/2/2021,22,-6.213275186,106.8437434,Jakarta_Selatan,Setiabudi,Fraud
4698,2/1/2021,14,-6.211554308,106.8437716,Jakarta_Selatan,Setiabudi,Fraud
4699,10/12/2021,7,-6.211440711,106.8444136,Jakarta_Selatan,Setiabudi,Ordinary Theft
4700,8/28/2021,6,-6.211500638,106.844365,Jakarta_Selatan,Setiabudi,Fraud
4701,7/10/2021,8,-6.214774321,106.8438472,Jakarta_Selatan,Setiabudi,Drugs
4702,12/6/2021,0,-6.212351463,106.8436026,Jakarta_Selatan,Setiabudi,Ordinary Theft
4703,2/27/2021,7,-6.212353002,106.8436749,Jakarta_Selatan,Setiabudi,Demonstration
4704,7/29/2021,12,-6.214398916,106.8442006,Jakarta_Selatan,Setiabudi,Weighted Theft
4705,10/14/2021,22,-6.212496015,106.8437678,Jakarta_Selatan,Setiabudi,Severe Persecution
4706,10/16/2021,8,-6.213593397,106.8440219,Jakarta_Selatan,Setiabudi,Drugs
4707,6/10/2021,21,-6.211262908,106.8437086,Jakarta_Selatan,Setiabudi,Fraud
4708,4/5/2021,5,-6.212424067,106.8438008,Jakarta_Selatan,Setiabudi,Fraud
4709,2/10/2021,2,-6.212759164,106.843642,Jakarta_Selatan,Setiabudi,Fraud
4710,6/17/2021,22,-6.212543033,106.844028,Jakarta_Selatan,Setiabudi,Fraud
4711,4/28/2021,4,-6.212369237,106.8388926,Jakarta_Selatan,Setiabudi,Fraud
4712,9/30/2021,11,-6.211509322,106.8393369,Jakarta_Selatan,Setiabudi,Ordinary Theft
4713,11/16/2021,19,-6.215136834,106.8387668,Jakarta_Selatan,Setiabudi,Severe Persecution
4714,6/16/2021,14,-6.215447853,106.8380715,Jakarta_Selatan,Setiabudi,Fraud
4715,1/18/2021,13,-6.211492071,106.8394816,Jakarta_Selatan,Setiabudi,Drugs
4716,12/18/2021,4,-6.214022352,106.8385987,Jakarta_Selatan,Setiabudi,Fraud
4717,9/13/2021,17,-6.212432117,106.8380767,Jakarta_Selatan,Setiabudi,Ordinary Theft
4718,4/14/2021,0,-6.21480261,106.8380725,Jakarta_Selatan,Setiabudi,Fraud
4719,9/27/2021,19,-6.213708272,106.8384277,Jakarta_Selatan,Setiabudi,Demonstration
4720,6/15/2021,2,-6.212415085,106.8387129,Jakarta_Selatan,Setiabudi,Fraud
4721,2/9/2021,23,-6.213075213,106.83873,Jakarta_Selatan,Setiabudi,Weighted Theft
4722,7/14/2021,11,-6.212200766,106.838371,Jakarta_Selatan,Setiabudi,Fraud
4723,3/23/2021,20,-6.21438213,106.8382728,Jakarta_Selatan,Setiabudi,Fraud
4724,9/16/2021,6,-6.214922181,106.8394373,Jakarta_Selatan,Setiabudi,Weighted Theft
4725,2/23/2021,13,-6.214447035,106.8381569,Jakarta_Selatan,Setiabudi,Fraud
4726,8/16/2021,17,-6.212737525,106.8383145,Jakarta_Selatan,Setiabudi,Demonstration
4727,2/25/2021,15,-6.211528327,106.8394437,Jakarta_Selatan,Setiabudi,Drugs
4728,11/20/2021,15,-6.212810104,106.8382468,Jakarta_Selatan,Setiabudi,Severe Persecution
4729,6/26/2021,14,-6.212324648,106.8393838,Jakarta_Selatan,Setiabudi,Weighted Theft
4730,3/25/2021,3,-6.213290448,106.8381942,Jakarta_Selatan,Setiabudi,Vehicle Theft
4731,5/9/2021,11,-6.211768356,106.8394531,Jakarta_Selatan,Setiabudi,Fraud
4732,8/27/2021,19,-6.211402036,106.8381529,Jakarta_Selatan,Setiabudi,Fraud
4733,6/8/2021,7,-6.213973531,106.8391962,Jakarta_Selatan,Setiabudi,Demonstration
4734,7/9/2021,23,-6.213334615,106.8391102,Jakarta_Selatan,Setiabudi,Drugs
4735,8/9/2021,17,-6.212183201,106.8389104,Jakarta_Selatan,Setiabudi,Drugs
4736,4/19/2021,5,-6.213587452,106.8389506,Jakarta_Selatan,Setiabudi,Demonstration
4737,8/16/2021,18,-6.211954853,106.8385626,Jakarta_Selatan,Setiabudi,Vehicle Theft
