id,date,time,latitude,longitude,districts,subdistrict,type
1172,3/23/2021,18,-6.209578964,106.868211,Jakarta_Timur,Matraman,Theft
1173,5/13/2021,7,-6.20518881,106.8682285,Jakarta_Timur,Matraman,Solicitation
1174,3/20/2021,23,-6.209493034,106.8682074,Jakarta_Timur,Matraman,Kidnapping
1175,2/5/2021,20,-6.196792971,106.8687406,Jakarta_Timur,Matraman,Insurance Fraud
1176,11/21/2021,19,-6.198235224,106.8684243,Jakarta_Timur,Matraman,Aiding and Abetting / Accessory
1177,11/17/2021,6,-6.196060689,106.8685421,Jakarta_Timur,Matraman,Theft
1178,1/4/2021,0,-6.194719161,106.8687457,Jakarta_Timur,Matraman,Assault / Battery
1179,8/26/2021,10,-6.195043917,106.868897,Jakarta_Timur,Matraman,Sexual Assault
1180,8/30/2021,16,-6.19599214,106.8687897,Jakarta_Timur,Matraman,Murder: First-degree
1181,5/26/2021,13,-6.19527597,106.8688701,Jakarta_Timur,Matraman,Aggravated Assault
1182,5/16/2021,17,-6.195739271,106.8685634,Jakarta_Timur,Matraman,Securities Fraud
1183,10/22/2021,23,-6.196430686,106.8686025,Jakarta_Timur,Matraman,Harassment
1184,6/19/2021,8,-6.197508615,106.8688266,Jakarta_Timur,Matraman,Homicide
1185,9/22/2021,11,-6.195787972,106.8688275,Jakarta_Timur,Matraman,Cyberbullying
1186,5/30/2021,23,-6.197800254,106.8685657,Jakarta_Timur,Matraman,Aggravated Assault
1187,7/13/2021,22,-6.29895491,106.8559578,Jakarta_Timur,Pasar_Rebo,Disorderly Conduct
1188,8/14/2021,7,-6.297890731,106.8559794,Jakarta_Timur,Pasar_Rebo,Cyberbullying
1189,5/20/2021,5,-6.29693476,106.8560884,Jakarta_Timur,Pasar_Rebo,Assault / Battery
1190,11/30/2021,0,-6.298944496,106.8560412,Jakarta_Timur,Pasar_Rebo,Disturbing the Peace
1191,2/15/2021,15,-6.296388986,106.855932,Jakarta_Timur,Pasar_Rebo,Attempt
1192,10/25/2021,12,-6.299164901,106.8560342,Jakarta_Timur,Pasar_Rebo,Murder: Second-degree
1193,1/14/2021,11,-6.299209167,106.8559299,Jakarta_Timur,Pasar_Rebo,Fraud
1194,12/2/2021,19,-6.297862244,106.8559183,Jakarta_Timur,Pasar_Rebo,Murder: Second-degree
1195,6/10/2021,22,-6.299149958,106.8560536,Jakarta_Timur,Pasar_Rebo,Forgery
1196,5/23/2021,11,-6.296177778,106.8559015,Jakarta_Timur,Pasar_Rebo,Cyberbullying
1197,11/19/2021,9,-6.297521859,106.8559989,Jakarta_Timur,Pasar_Rebo,Arson
1198,8/4/2021,2,-6.298661751,106.8559041,Jakarta_Timur,Pasar_Rebo,Computer Crime
1199,1/15/2021,7,-6.297200133,106.8628899,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1200,9/7/2021,0,-6.298352897,106.8628595,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1201,8/6/2021,20,-6.296262118,106.8628938,Jakarta_Timur,Pasar_Rebo,Aggravated Assault
1202,4/17/2021,9,-6.298186538,106.86286,Jakarta_Timur,Pasar_Rebo,Homicide
1203,6/17/2021,21,-6.297672293,106.8628615,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1204,7/9/2021,7,-6.297848043,106.8628572,Jakarta_Timur,Pasar_Rebo,Stalking
1205,4/25/2021,19,-6.296493978,106.862875,Jakarta_Timur,Pasar_Rebo,Disturbing the Peace
1206,6/2/2021,1,-6.316328391,106.8600799,Jakarta_Timur,Pasar_Rebo,Harassment
1207,8/28/2021,8,-6.315925174,106.8589434,Jakarta_Timur,Pasar_Rebo,Kidnapping
1208,4/2/2021,19,-6.315400827,106.8598878,Jakarta_Timur,Pasar_Rebo,Harassment
1209,11/5/2021,19,-6.315859597,106.8574659,Jakarta_Timur,Pasar_Rebo,Murder: Second-degree
1210,2/2/2021,2,-6.31570882,106.8579573,Jakarta_Timur,Pasar_Rebo,Medical Marijuana
1211,11/19/2021,17,-6.316700128,106.8588305,Jakarta_Timur,Pasar_Rebo,Forgery
1212,2/4/2021,6,-6.316783076,106.8588979,Jakarta_Timur,Pasar_Rebo,Rape
1213,9/27/2021,0,-6.314700221,106.8578353,Jakarta_Timur,Pasar_Rebo,Wire Fraud
1214,9/8/2021,22,-6.31417153,106.859137,Jakarta_Timur,Pasar_Rebo,Theft
1215,6/14/2021,5,-6.314624869,106.8584135,Jakarta_Timur,Pasar_Rebo,Arson
1216,9/13/2021,17,-6.327962296,106.8579642,Jakarta_Timur,Pasar_Rebo,Money Laundering
1217,8/27/2021,17,-6.327231541,106.8575825,Jakarta_Timur,Pasar_Rebo,Homicide
1218,10/2/2021,21,-6.327821848,106.8578572,Jakarta_Timur,Pasar_Rebo,Manslaughter: Involuntary
1219,10/1/2021,12,-6.328290266,106.8571103,Jakarta_Timur,Pasar_Rebo,Harassment
1220,2/2/2021,11,-6.327466965,106.8576028,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1221,12/17/2021,16,-6.326684141,106.8570191,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1222,10/19/2021,15,-6.327041627,106.8574461,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1223,6/25/2021,15,-6.326670085,106.8581834,Jakarta_Timur,Pasar_Rebo,Assault / Battery
1224,6/17/2021,8,-6.328519987,106.8576268,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1225,5/14/2021,9,-6.326935911,106.8570219,Jakarta_Timur,Pasar_Rebo,Stalking
1226,4/13/2021,4,-6.327607134,106.8568985,Jakarta_Timur,Pasar_Rebo,Murder: Second-degree
1227,4/2/2021,4,-6.338411619,106.8435055,Jakarta_Timur,Pasar_Rebo,Harassment
1228,2/20/2021,0,-6.337925778,106.8437652,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1229,1/18/2021,2,-6.337701162,106.8436958,Jakarta_Timur,Pasar_Rebo,Assault / Battery
1230,6/1/2021,13,-6.338465673,106.8433674,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1231,9/8/2021,1,-6.338319793,106.8437876,Jakarta_Timur,Pasar_Rebo,Assault / Battery
1232,2/9/2021,4,-6.338207864,106.8435016,Jakarta_Timur,Pasar_Rebo,Homicide
1233,12/28/2021,13,-6.337466939,106.8437324,Jakarta_Timur,Pasar_Rebo,Statutory Rape
1234,6/23/2021,16,-6.336998705,106.8434406,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1235,9/6/2021,16,-6.338098506,106.8435164,Jakarta_Timur,Pasar_Rebo,Theft
1236,5/23/2021,16,-6.337296304,106.8435092,Jakarta_Timur,Pasar_Rebo,Rape
1237,7/8/2021,16,-6.33846388,106.843595,Jakarta_Timur,Pasar_Rebo,Murder: Second-degree
1238,10/16/2021,1,-6.337747192,106.843503,Jakarta_Timur,Pasar_Rebo,Robbery
1239,11/28/2021,19,-6.337022443,106.8434658,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1240,2/25/2021,0,-6.348394731,106.8646091,Jakarta_Timur,Pasar_Rebo,Rape
1241,3/13/2021,23,-6.350070044,106.8653158,Jakarta_Timur,Pasar_Rebo,Money Laundering
1242,11/27/2021,13,-6.348390871,106.8656412,Jakarta_Timur,Pasar_Rebo,Arson
1243,11/9/2021,20,-6.34891833,106.8657321,Jakarta_Timur,Pasar_Rebo,Attempt
1244,1/4/2021,13,-6.347318187,106.8651066,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1245,6/28/2021,3,-6.346921483,106.8663912,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1246,6/10/2021,4,-6.347365193,106.8656711,Jakarta_Timur,Pasar_Rebo,Rape
1247,5/11/2021,0,-6.350559051,106.8661233,Jakarta_Timur,Pasar_Rebo,Arson
1248,3/11/2021,23,-6.349061524,106.8652699,Jakarta_Timur,Pasar_Rebo,Murder: First-degree
1249,3/1/2021,20,-6.34765791,106.8663769,Jakarta_Timur,Pasar_Rebo,Manslaughter: Voluntary
1250,6/15/2021,0,-6.347242691,106.8664412,Jakarta_Timur,Pasar_Rebo,Statutory Rape
1251,3/15/2021,20,-6.34896015,106.8664692,Jakarta_Timur,Pasar_Rebo,Statutory Rape
1252,3/27/2021,15,-6.18161387,106.9033242,Jakarta_Timur,Pulo_Gadung,Manslaughter: Involuntary
1253,4/11/2021,16,-6.182788499,106.9035362,Jakarta_Timur,Pulo_Gadung,Murder: Second-degree
1254,7/6/2021,1,-6.183208414,106.9039463,Jakarta_Timur,Pulo_Gadung,Harassment
1255,5/26/2021,11,-6.182919596,106.9036155,Jakarta_Timur,Pulo_Gadung,Kidnapping
1256,12/2/2021,8,-6.183428265,106.9034039,Jakarta_Timur,Pulo_Gadung,Criminal Contempt of Court
1257,11/11/2021,0,-6.181976237,106.9040722,Jakarta_Timur,Pulo_Gadung,Harassment
1258,7/15/2021,22,-6.183898838,106.9042246,Jakarta_Timur,Pulo_Gadung,Kidnapping
1259,4/15/2021,2,-6.181445763,106.904086,Jakarta_Timur,Pulo_Gadung,Theft
1260,7/5/2021,10,-6.182226148,106.9037371,Jakarta_Timur,Pulo_Gadung,Bribery
1261,9/12/2021,1,-6.184953285,106.8982046,Jakarta_Timur,Pulo_Gadung,Manslaughter: Voluntary
1262,12/12/2021,21,-6.184981781,106.8986338,Jakarta_Timur,Pulo_Gadung,Identity Theft
1263,2/14/2021,15,-6.184176743,106.8986379,Jakarta_Timur,Pulo_Gadung,Kidnapping
1264,1/22/2021,4,-6.184325353,106.8987107,Jakarta_Timur,Pulo_Gadung,Open Container (of alcohol)
1265,1/26/2021,7,-6.182839339,106.8988776,Jakarta_Timur,Pulo_Gadung,Wire Fraud
1266,7/14/2021,7,-6.184847439,106.8982955,Jakarta_Timur,Pulo_Gadung,Attempt
1267,2/18/2021,3,-6.184322465,106.8985701,Jakarta_Timur,Pulo_Gadung,Theft
1268,8/18/2021,22,-6.21075384,106.8915603,Jakarta_Timur,Pulo_Gadung,Murder: Second-degree
1269,6/21/2021,14,-6.211063723,106.8934747,Jakarta_Timur,Pulo_Gadung,Murder: Second-degree
1270,4/15/2021,17,-6.211033343,106.8951023,Jakarta_Timur,Pulo_Gadung,Aggravated Assault
1271,6/8/2021,22,-6.211181499,106.8948464,Jakarta_Timur,Pulo_Gadung,Insurance Fraud
1272,10/12/2021,16,-6.211515599,106.8927117,Jakarta_Timur,Pulo_Gadung,Disturbing the Peace
1273,10/10/2021,15,-6.210789988,106.8922446,Jakarta_Timur,Pulo_Gadung,Harassment
1274,7/23/2021,1,-6.210694761,106.893901,Jakarta_Timur,Pulo_Gadung,Aggravated Assault
1275,5/14/2021,16,-6.211524188,106.8937047,Jakarta_Timur,Pulo_Gadung,Attempt
1276,5/19/2021,3,-6.211176648,106.892876,Jakarta_Timur,Pulo_Gadung,Stalking
1277,10/19/2021,21,-6.210649525,106.8918294,Jakarta_Timur,Pulo_Gadung,Assault / Battery
1278,8/2/2021,8,-6.210596836,106.8917675,Jakarta_Timur,Pulo_Gadung,Attempt
1279,5/4/2021,20,-6.21067099,106.8954057,Jakarta_Timur,Pulo_Gadung,Stalking
1280,2/2/2021,20,-6.207377573,106.8794647,Jakarta_Timur,Pulo_Gadung,Aggravated Assault
1281,6/1/2021,2,-6.207621128,106.8799587,Jakarta_Timur,Pulo_Gadung,Theft
1282,7/8/2021,11,-6.208504254,106.8796607,Jakarta_Timur,Pulo_Gadung,Attempt
1283,1/8/2021,0,-6.207696029,106.8792588,Jakarta_Timur,Pulo_Gadung,Homicide
1284,12/21/2021,21,-6.20783383,106.8787853,Jakarta_Timur,Pulo_Gadung,Manslaughter: Voluntary
1285,11/2/2021,0,-6.207544994,106.8784781,Jakarta_Timur,Pulo_Gadung,Assault / Battery
1286,10/21/2021,23,-6.208524279,106.8798356,Jakarta_Timur,Pulo_Gadung,Rape
1287,12/23/2021,14,-6.207964045,106.8791075,Jakarta_Timur,Pulo_Gadung,Harassment
1288,3/22/2021,12,-6.207425841,106.8792923,Jakarta_Timur,Pulo_Gadung,Manslaughter: Voluntary
1289,4/5/2021,2,-6.199393494,106.8860113,Jakarta_Timur,Pulo_Gadung,Disorderly Conduct
1290,4/18/2021,23,-6.196816119,106.886015,Jakarta_Timur,Pulo_Gadung,Public Intoxication
1291,12/17/2021,5,-6.19641295,106.8860309,Jakarta_Timur,Pulo_Gadung,Sexual Assault
1292,2/10/2021,22,-6.195340917,106.8860114,Jakarta_Timur,Pulo_Gadung,Homicide
1293,5/28/2021,15,-6.198452658,106.885995,Jakarta_Timur,Pulo_Gadung,Drug Possession
1294,5/18/2021,2,-6.196196132,106.8860274,Jakarta_Timur,Pulo_Gadung,Attempt
1295,9/25/2021,17,-6.197915964,106.8860139,Jakarta_Timur,Pulo_Gadung,Robbery
1296,2/3/2021,6,-6.197740897,106.8860008,Jakarta_Timur,Pulo_Gadung,Domestic Violence
1297,3/14/2021,21,-6.195851162,106.8860169,Jakarta_Timur,Pulo_Gadung,Manslaughter: Involuntary
1298,6/25/2021,9,-6.198416014,106.8860281,Jakarta_Timur,Pulo_Gadung,Rape
1299,3/18/2021,10,-6.195602505,106.8860011,Jakarta_Timur,Pulo_Gadung,Telemarketing Fraud
1300,2/12/2021,14,-6.187935867,106.90037,Jakarta_Timur,Pulo_Gadung,Attempt
1301,12/12/2021,12,-6.187393547,106.8979003,Jakarta_Timur,Pulo_Gadung,Harassment
1302,4/29/2021,13,-6.187715825,106.8969294,Jakarta_Timur,Pulo_Gadung,Murder: Second-degree
1303,6/7/2021,1,-6.187085678,106.9020048,Jakarta_Timur,Pulo_Gadung,Shoplifting
1304,11/12/2021,11,-6.187409087,106.8978028,Jakarta_Timur,Pulo_Gadung,Theft
1305,8/8/2021,21,-6.187655307,106.8971191,Jakarta_Timur,Pulo_Gadung,Harassment
1306,12/9/2021,4,-6.187729157,106.8962794,Jakarta_Timur,Pulo_Gadung,Robbery
1307,12/9/2021,0,-6.18765962,106.9001491,Jakarta_Timur,Pulo_Gadung,Murder: Second-degree
1308,10/27/2021,10,-6.187711562,106.898234,Jakarta_Timur,Pulo_Gadung,Child Pornography
1309,1/29/2021,21,-6.187619644,106.8987972,Jakarta_Timur,Pulo_Gadung,Child Abuse
1310,7/17/2021,7,-6.187427884,106.8991009,Jakarta_Timur,Pulo_Gadung,Robbery
1311,1/17/2021,7,-6.187903515,106.8993786,Jakarta_Timur,Pulo_Gadung,Statutory Rape
1312,2/18/2021,2,-6.187514387,106.8962631,Jakarta_Timur,Pulo_Gadung,Theft
1313,1/8/2021,18,-6.306481083,106.7939431,Jakarta_Selatan,Cilandak,Aggravated Assault
1314,4/23/2021,20,-6.305630793,106.7937849,Jakarta_Selatan,Cilandak,Kidnapping
1315,6/7/2021,6,-6.305828551,106.7941476,Jakarta_Selatan,Cilandak,Arson
1316,7/8/2021,12,-6.306112553,106.7939378,Jakarta_Selatan,Cilandak,Arson
1317,11/9/2021,5,-6.306811432,106.7938472,Jakarta_Selatan,Cilandak,Manslaughter: Voluntary
1318,5/4/2021,1,-6.305728622,106.7941685,Jakarta_Selatan,Cilandak,Aggravated Assault
1319,3/28/2021,1,-6.306604619,106.7939359,Jakarta_Selatan,Cilandak,Child Pornography
1320,2/9/2021,13,-6.30642775,106.7940827,Jakarta_Selatan,Cilandak,Insurance Fraud
1321,8/18/2021,2,-6.306731,106.7940344,Jakarta_Selatan,Cilandak,Murder: First-degree
1322,2/18/2021,12,-6.305728372,106.7939067,Jakarta_Selatan,Cilandak,Identity Theft
1323,1/20/2021,10,-6.306319234,106.7938121,Jakarta_Selatan,Cilandak,Drug Trafficking / Distribution
1324,12/20/2021,10,-6.303543135,106.7814607,Jakarta_Selatan,Cilandak,Murder: First-degree
1325,7/23/2021,21,-6.302697428,106.7810846,Jakarta_Selatan,Cilandak,Stalking
1326,11/27/2021,18,-6.302374461,106.7811053,Jakarta_Selatan,Cilandak,Conspiracy
1327,2/13/2021,18,-6.304974159,106.7813413,Jakarta_Selatan,Cilandak,Murder: First-degree
1328,3/11/2021,6,-6.305056289,106.7812807,Jakarta_Selatan,Cilandak,Harassment
1329,2/18/2021,8,-6.302063285,106.7817142,Jakarta_Selatan,Cilandak,Robbery
1330,2/24/2021,3,-6.303342201,106.7814937,Jakarta_Selatan,Cilandak,Telemarketing Fraud
1331,12/11/2021,21,-6.303839622,106.7814446,Jakarta_Selatan,Cilandak,Murder: Second-degree
1332,8/31/2021,8,-6.292801328,106.7797964,Jakarta_Selatan,Cilandak,Attempt
1333,3/1/2021,23,-6.296955799,106.776669,Jakarta_Selatan,Cilandak,Drug Possession
1334,10/23/2021,17,-6.296712068,106.7773505,Jakarta_Selatan,Cilandak,Indecent Exposure
1335,11/16/2021,3,-6.293188993,106.7765559,Jakarta_Selatan,Cilandak,Murder: First-degree
1336,9/23/2021,14,-6.293019136,106.7791139,Jakarta_Selatan,Cilandak,Theft
1337,11/4/2021,9,-6.296973268,106.7789906,Jakarta_Selatan,Cilandak,Statutory Rape
1338,8/24/2021,2,-6.294355523,106.7799769,Jakarta_Selatan,Cilandak,Public Intoxication
1339,12/15/2021,17,-6.293051089,106.778529,Jakarta_Selatan,Cilandak,Rape
1340,1/4/2021,2,-6.295897904,106.7766462,Jakarta_Selatan,Cilandak,Credit / Debit Card Fraud
1341,6/1/2021,16,-6.297034467,106.7775049,Jakarta_Selatan,Cilandak,Statutory Rape
1342,7/8/2021,19,-6.295079743,106.7789399,Jakarta_Selatan,Cilandak,Rape
1343,1/14/2021,6,-6.282529513,106.796371,Jakarta_Selatan,Cilandak,Solicitation
1344,9/13/2021,14,-6.283852861,106.7963688,Jakarta_Selatan,Cilandak,Forgery
1345,3/24/2021,1,-6.283762524,106.7961792,Jakarta_Selatan,Cilandak,Wire Fraud
1346,3/29/2021,1,-6.280077811,106.7962601,Jakarta_Selatan,Cilandak,Murder: Second-degree
1347,1/7/2021,17,-6.282578615,106.7968359,Jakarta_Selatan,Cilandak,Aggravated Assault
1348,3/14/2021,3,-6.280413106,106.7965573,Jakarta_Selatan,Cilandak,Aggravated Assault
1349,11/1/2021,0,-6.281955146,106.7967088,Jakarta_Selatan,Cilandak,Indecent Exposure
1350,2/5/2021,14,-6.281278791,106.7958823,Jakarta_Selatan,Cilandak,Murder: First-degree
1351,5/30/2021,3,-6.281324538,106.7968368,Jakarta_Selatan,Cilandak,Drug Manufacturing and Cultivation
1352,5/2/2021,3,-6.283342909,106.7965629,Jakarta_Selatan,Cilandak,Arson
1353,8/14/2021,20,-6.280970315,106.796764,Jakarta_Selatan,Cilandak,Aggravated Assault
1354,6/10/2021,12,-6.280595061,106.7958224,Jakarta_Selatan,Cilandak,Rape
1355,3/8/2021,5,-6.269769257,106.8085319,Jakarta_Selatan,Cilandak,Homicide
1356,1/30/2021,23,-6.275274131,106.8085048,Jakarta_Selatan,Cilandak,Hate Crimes
1357,7/12/2021,2,-6.27481951,106.8085288,Jakarta_Selatan,Cilandak,Aggravated Assault
1358,11/10/2021,2,-6.27671322,106.8083488,Jakarta_Selatan,Cilandak,Murder: First-degree
1359,11/4/2021,20,-6.276600675,106.8084122,Jakarta_Selatan,Cilandak,Kidnapping
1360,2/13/2021,8,-6.275685683,106.8085941,Jakarta_Selatan,Cilandak,Prostitution
1361,4/13/2021,12,-6.276264506,106.8084019,Jakarta_Selatan,Cilandak,Insurance Fraud
1362,6/25/2021,13,-6.271558098,106.8085414,Jakarta_Selatan,Cilandak,Harassment
1363,6/10/2021,23,-6.274204261,106.8086183,Jakarta_Selatan,Cilandak,Aggravated Assault
1364,3/13/2021,6,-6.272157968,106.8084684,Jakarta_Selatan,Cilandak,Rape
1365,9/23/2021,20,-6.273119727,106.8083997,Jakarta_Selatan,Cilandak,Assault / Battery
1366,11/29/2021,17,-6.272123871,106.8085948,Jakarta_Selatan,Cilandak,Assault / Battery
1367,2/7/2021,18,-6.271903088,106.8083717,Jakarta_Selatan,Cilandak,Domestic Violence
1368,9/24/2021,18,-6.2760359,106.8085331,Jakarta_Selatan,Cilandak,Homicide
1369,10/20/2021,4,-6.364086244,106.7983675,Jakarta_Selatan,Jagakarsa,Sexual Assault
1370,9/17/2021,9,-6.363849655,106.7990549,Jakarta_Selatan,Jagakarsa,Wire Fraud
1371,10/30/2021,4,-6.363853896,106.7985057,Jakarta_Selatan,Jagakarsa,Sexual Assault
1372,12/27/2021,0,-6.363994645,106.7993481,Jakarta_Selatan,Jagakarsa,Stalking
1373,12/4/2021,22,-6.363799954,106.7995569,Jakarta_Selatan,Jagakarsa,Robbery
1374,12/26/2021,22,-6.363695992,106.7995294,Jakarta_Selatan,Jagakarsa,Murder: Second-degree
1375,11/29/2021,11,-6.363767974,106.7992568,Jakarta_Selatan,Jagakarsa,Manslaughter: Voluntary
1376,3/19/2021,5,-6.364022582,106.7983599,Jakarta_Selatan,Jagakarsa,Statutory Rape
1377,3/6/2021,10,-6.363841465,106.7995465,Jakarta_Selatan,Jagakarsa,Theft
1378,2/6/2021,2,-6.364167315,106.7983571,Jakarta_Selatan,Jagakarsa,Aggravated Assault
1379,1/30/2021,1,-6.36413123,106.7991395,Jakarta_Selatan,Jagakarsa,Hate Crimes
1380,2/14/2021,11,-6.356865629,106.8007813,Jakarta_Selatan,Jagakarsa,Murder: First-degree
1381,8/14/2021,17,-6.356115754,106.8010455,Jakarta_Selatan,Jagakarsa,Harassment
1382,7/2/2021,10,-6.357450145,106.8009358,Jakarta_Selatan,Jagakarsa,Homicide
1383,1/17/2021,17,-6.356602222,106.8006541,Jakarta_Selatan,Jagakarsa,Robbery
1384,7/2/2021,17,-6.356618293,106.8007739,Jakarta_Selatan,Jagakarsa,Extortion
1385,6/12/2021,9,-6.356286338,106.8008489,Jakarta_Selatan,Jagakarsa,Rape
1386,10/14/2021,7,-6.357768994,106.8007528,Jakarta_Selatan,Jagakarsa,Assault / Battery
1387,7/29/2021,14,-6.356117423,106.8006734,Jakarta_Selatan,Jagakarsa,Arson
1388,2/20/2021,15,-6.356384151,106.8009284,Jakarta_Selatan,Jagakarsa,Attempt
1389,7/21/2021,14,-6.356454009,106.800939,Jakarta_Selatan,Jagakarsa,Kidnapping
1390,5/29/2021,3,-6.35759788,106.8007016,Jakarta_Selatan,Jagakarsa,Robbery
1391,12/12/2021,1,-6.35724489,106.8009527,Jakarta_Selatan,Jagakarsa,Aggravated Assault
1392,10/24/2021,2,-6.344913518,106.8076599,Jakarta_Selatan,Jagakarsa,Statutory Rape
1393,7/11/2021,12,-6.345064051,106.8078951,Jakarta_Selatan,Jagakarsa,Pyramid Schemes
1394,11/8/2021,21,-6.344894045,106.8072156,Jakarta_Selatan,Jagakarsa,Homicide
1395,2/16/2021,19,-6.344891177,106.8064977,Jakarta_Selatan,Jagakarsa,Aggravated Assault
1396,5/1/2021,14,-6.345045189,106.8071644,Jakarta_Selatan,Jagakarsa,Indecent Exposure
1397,8/24/2021,11,-6.345036088,106.8081204,Jakarta_Selatan,Jagakarsa,Robbery
1398,3/10/2021,6,-6.344960479,106.807245,Jakarta_Selatan,Jagakarsa,Harassment
1399,6/26/2021,10,-6.345066123,106.8066442,Jakarta_Selatan,Jagakarsa,Probation Violation
1400,6/15/2021,6,-6.344874834,106.8075648,Jakarta_Selatan,Jagakarsa,Medical Marijuana
1401,5/3/2021,7,-6.344898772,106.8068991,Jakarta_Selatan,Jagakarsa,Sexual Assault
1402,1/27/2021,18,-6.326308286,106.8193088,Jakarta_Selatan,Jagakarsa,Theft
1403,6/6/2021,15,-6.326444804,106.8192759,Jakarta_Selatan,Jagakarsa,Murder: Second-degree
1404,9/7/2021,4,-6.326496632,106.8198205,Jakarta_Selatan,Jagakarsa,Securities Fraud
1405,1/1/2021,16,-6.327090603,106.8194118,Jakarta_Selatan,Jagakarsa,Probation Violation
1406,1/11/2021,4,-6.327203086,106.819195,Jakarta_Selatan,Jagakarsa,Rape
1407,11/24/2021,2,-6.326704087,106.8194282,Jakarta_Selatan,Jagakarsa,Sexual Assault
1408,1/20/2021,10,-6.326608536,106.8190709,Jakarta_Selatan,Jagakarsa,Attempt
1409,7/26/2021,7,-6.312633701,106.8258754,Jakarta_Selatan,Jagakarsa,Assault / Battery
1410,5/16/2021,6,-6.312975308,106.8254687,Jakarta_Selatan,Jagakarsa,Manslaughter: Voluntary
1411,1/24/2021,13,-6.312841444,106.8255584,Jakarta_Selatan,Jagakarsa,Conspiracy
1412,6/10/2021,16,-6.311932033,106.8255151,Jakarta_Selatan,Jagakarsa,Attempt
1413,3/24/2021,16,-6.312459315,106.8258887,Jakarta_Selatan,Jagakarsa,Manslaughter: Voluntary
1414,3/21/2021,20,-6.313737062,106.8259876,Jakarta_Selatan,Jagakarsa,Public Intoxication
1415,11/5/2021,23,-6.312224792,106.8258884,Jakarta_Selatan,Jagakarsa,Theft
1416,5/10/2021,10,-6.313551142,106.8256119,Jakarta_Selatan,Jagakarsa,Arson
1417,11/8/2021,2,-6.31262391,106.8258446,Jakarta_Selatan,Jagakarsa,Attempt
1418,5/15/2021,6,-6.312828022,106.8255225,Jakarta_Selatan,Jagakarsa,Probation Violation
1419,4/4/2021,22,-6.311676449,106.825666,Jakarta_Selatan,Jagakarsa,Rape
1420,6/28/2021,9,-6.313123666,106.8255918,Jakarta_Selatan,Jagakarsa,Harassment
1421,5/29/2021,13,-6.242445606,106.7984042,Jakarta_Selatan,Kebayoran_Baru,Aiding and Abetting / Accessory
1422,2/17/2021,9,-6.242561186,106.7983773,Jakarta_Selatan,Kebayoran_Baru,Theft
1423,1/11/2021,19,-6.242273342,106.7983737,Jakarta_Selatan,Kebayoran_Baru,Stalking
1424,1/5/2021,8,-6.24239437,106.7983675,Jakarta_Selatan,Kebayoran_Baru,Manslaughter: Voluntary
1425,3/8/2021,8,-6.242333269,106.7983652,Jakarta_Selatan,Kebayoran_Baru,Kidnapping
1426,8/5/2021,23,-6.242289735,106.7983995,Jakarta_Selatan,Kebayoran_Baru,Manslaughter: Voluntary
1427,2/12/2021,9,-6.242566865,106.7983936,Jakarta_Selatan,Kebayoran_Baru,Medical Marijuana
1428,2/21/2021,19,-6.242476941,106.798392,Jakarta_Selatan,Kebayoran_Baru,Sexual Assault
1429,11/3/2021,15,-6.242330243,106.7983726,Jakarta_Selatan,Kebayoran_Baru,Stalking
1430,9/21/2021,14,-6.24231263,106.7983717,Jakarta_Selatan,Kebayoran_Baru,Statutory Rape
1431,9/13/2021,15,-6.24233078,106.7983639,Jakarta_Selatan,Kebayoran_Baru,Murder: First-degree
1432,6/30/2021,12,-6.242310873,106.7983717,Jakarta_Selatan,Kebayoran_Baru,Rape
1433,11/18/2021,8,-6.244667599,106.8033535,Jakarta_Selatan,Kebayoran_Baru,Harassment
1434,6/30/2021,1,-6.245721908,106.8034706,Jakarta_Selatan,Kebayoran_Baru,Manslaughter: Voluntary
1435,1/20/2021,14,-6.244176762,106.8036788,Jakarta_Selatan,Kebayoran_Baru,Domestic Violence
1436,2/19/2021,20,-6.245423771,106.8034575,Jakarta_Selatan,Kebayoran_Baru,Kidnapping
1437,2/5/2021,11,-6.244353856,106.8041623,Jakarta_Selatan,Kebayoran_Baru,Stalking
1438,12/11/2021,5,-6.24460359,106.8038689,Jakarta_Selatan,Kebayoran_Baru,Aiding and Abetting / Accessory
1439,9/7/2021,5,-6.243944663,106.8036945,Jakarta_Selatan,Kebayoran_Baru,Murder: First-degree
1440,4/2/2021,7,-6.243913791,106.8042256,Jakarta_Selatan,Kebayoran_Baru,Hate Crimes
1441,11/21/2021,17,-6.245280127,106.8035542,Jakarta_Selatan,Kebayoran_Baru,Theft
1442,12/6/2021,5,-6.245505209,106.8034091,Jakarta_Selatan,Kebayoran_Baru,Arson
